review_id,company_id,company_name,review_text
1102,1118,PNC Bank,"PNC bought my credit card account from BBVA. I charged $10k on my PNC card, not unusual for me, and 2 days later my credit line was slashed to $1,500. My credit score took a dramatic hit and I lost a real estate deal.When I messaged an underwriter, I was only met with aggressive nonsense and told to reapply in 6 months for more credit. I just paid the card off and I have no plans to EVER do business with PNC Bank. Their credit cards have one of the worst ""rewards"" programs, their customer service representatives only parrot what is written for them and their underwriters are morons.NEVER DO BUSINESS WITH PNC! There is a reason they are closing branches. Horrific lending institution."
1103,1118,PNC Bank,"Bad from day one. At my current bank, direct deposit from my Fortune 500 employer is available in my account on Wednesday at midnight even though it is scheduled to post on Friday. With PNC I never got the money until Tuesday! They steal your money for almost 5 days!! The PNC rep I called wouldn’t let me hand the call over to my wife who handles the bills and wouldn’t even let me be on speaker phone with her!!!! She was rude and said she didn’t see any direct deposit and this was 5 days later. I tried to verify the banks routing number and she refused and hung up on me!!! I’m trying to transfer my paycheck out of PNC so I can close this account and it has been 3 days and they quoted three days and my old bank still doesn’t see a transfer yet it says posted on my PNC account. MORE THEFT OF FUNDS!! STAY AWAY. Never in my life in 28 years of banking have I seen such a horrible bank!!"
1104,1118,PNC Bank,PNC closed our business account after we had provided them all the necessary documentation they requested. They didn't care nor showed any empathy.
1105,1118,PNC Bank,Haven’t been a customer in 2 years but my experience with this bank still puts a bad taste in my mouth. I’m sure I paid thousands of dollars in fees to PNC in my early 20s when I had a good job but was young and dumb with money. Their overdraft fees are legit and they continuously charge you 35 dollars every day you’re over. It’s seriously scary how much money you can end up giving to PNC just by over drafting a few days before your next paycheck. Not cool and now I am with chime and the difference in money management with them is so much better. Also their saving account has a higher yield percentage than PNC. Obviously PNC operating their many business offices and employees leads to hefty fees for their customers. That is why I switched to chime and I do not miss having an actually bank building to go to. Also closing my accounts with PNC was annoyingly difficult but worth the effort and phone calls.
1106,1118,PNC Bank,"Do not bank with them. They give you overdraft fees whenever they feel like it. If you call them and show them they were in the wrong, they act like they can't refund your money. In two conversation in two days, the first day the representative agreed that there was something wrong and I shouldn't of been overdrafted but I had to wait for a call with a manager to correct the problem, the very next day my account said they gave me two more overdrafts on top of the first one. The manager said they couldn't do nothing about it.  I deposit my every day, and I never purchased anything if I don't have the money. I do understand when things are pending, that it may be the company's I purchased from is delayed, but everytime I buy anything I make sure I have the money to do so. They have taken idk how much over the years. I will admit sometimes I made mistakes, but when I do, I learn to watch myself. But then and there automated system makes no sense.  As of now, I do not trust them"
1107,1118,PNC Bank,"problems with their staff and allowing the gov to remove money from our account that was ours because of a mistake on social security putting funds in that was not for us, causing us to be -$13k overdrawn from the gov removing money twice in 2 hrs. They allowed ss to take their money back, and our funds as well with it."
1108,1118,PNC Bank,"This month on two separate occasions while performing a debit transaction at my local retailer my card declined. I called customer care on both occasions and they were unable to explain why my card declined stating fraud prevention may have suspended the card for usual activity. I was very embarrassed by the entire situation on both occasions not being able to make my purchase and having other customers witness this difficulty.  As a long-time customer transitioning from Compass/BBVA to PNC I did not feel valued or that I had a competent team to resolve my issue. I decided it was time to allow another institution to handle most of my banking transactions.  I visited your local branch in Pelham, Al to cancel my account and transfer some funds to the new bank. The agent reviewed my account and saw my efforts to resolve the issue and stated it appears it was not the bank it was the merchant. PNC did not take the appropriate actions and I did not feel like my business was important. The new bank identified my PNC debit card chip was causing the error and I only needed a new debit card. Because I had some pending transaction and would not be able to complete my bank change until next week I went back to PNC for a new debit card. I was informed they do not provide onsite debit card and the branch that do did not have any on hand. I was offered the option to order one that will take three weeks. On the other hand the new bank provided me a debit card the same day. Do PNC have the staff employed that can provide the customer service needed to retain customers and to resolve simple issues. I am in customer service and find this level of service unacceptable.  As I am putting my concerns in written to share with this executive team this will also be the experience I share with my family and friends."
1109,1118,PNC Bank,My experience both with mortgage and credit card has been  bad. It takes ages trying to get someone on the call to resolve issues.
1110,1118,PNC Bank,From 10k of Credit Limit the y just left Whith $500 . !!!! the bank system is very bad every time you pay you have to call the bank nothing works in your app...
1111,1118,PNC Bank,"Do not use PNC for a Home Equity loan if you have very good credit, they wasted 2 weeks of my time, under valued my home by $70k, then did not have the decency to call and let me know. They send a letter out that takes an additional 6 days. A total waste of time. Horrible customer service ! LightStream approved the same amount of loan in 10 minutes with no collateral."
1112,1118,PNC Bank,"PNC closed my business account and cannot tell me why. I was given an answer that was clearly from a script, from two separate departments. I will never bank with PNC again for personal or Business."
1113,1118,PNC Bank,"Absolutely absurd this bank is still in business!  I had been contacted by the ""Customer Care Specialist"" after I had fraudulent activity on my account. I have never dealt with a more unprofessional, inconsiderate and unknowledgeable person with ANY company as I did her! I lost $500 in fraudulent charges through PNC Bank on my company prepaid debit card which I received through my employer for my paycheck. Through the last 4 months I have been trying to get the money reimbursed to my account yet the company still will not comply. I filed fraud charges one day after they hit my account when I noticed. I filed a police report to press charges on the individual responsible. I ended up filing with the government agency in hopes of recovering my money that was stolen. That was the money I saved to pay for a surgery I still need and it was stolen off my bank card while still in my possession. How was it handled?  With an accusatory under informed so-called professional customer care specialist that's denied me a refund even after being reminded the company policy states otherwise!  She has twice now emailed to inform me she has closed my case even while I am currently in discussion with the company's card services team!  It has been 4 months of dealing with a nightmare with police and finances, and this PNC employee has made everything much harder with her negligence and inconsiderate responses to my questions. What started as Mr being appreciative that my company chose a bank that was able to help in aatter like this has now turned into me seeking legal help to protect myself in order to get reimbursed for my original amount. All I wanted was my money back. This is still going on.  3 months later. I wanted what any other bank would have provided me by law. Coverage in case something bad happen. Now instead of dealing with a thief, I am dealing with much more. This could all be over had I had another person or another bank. I wish there were negative stars for this review."
1114,1118,PNC Bank,"Wish I could leave ZERO stars. Legitimately the worst business I’ve ever had the displeasure of dealing with…not bank - BUSINESS. Unfortunately these troglodytes ended up buying my home mortgage…they are equal parts incompetent, dishonest, insulting and rude. I have literally nothing good to say about them. Nothing. Nobody that works here is a remotely decent human being. May God have mercy on their collective souls. Look forward to their impending bankruptcy. Everybody associated with this institution deserves what they get then this dumpster-fire goes belly up. Stay away at ALL COSTS"
1115,1118,PNC Bank,"If I could have left a lower rating I would.  Have been a customer for 43 years, a prior employee of a bank they merged with for 18 years, and was just informed that that didn't matter. Had the most ridiculous interaction with customer service.  No more PNC"
1116,1118,PNC Bank,"This is the worst bank for mortgages ever. My loan was transfer from SNMC to PNC Bank. The representatives yell  and lie at customers. I send my loan payment on time but they after received my money go to my personal bank account and take loan payment again.  They don’t have my permission to automatically enter my personal bank account. On line system doesn’t work and no one reps can’t understand that client need have access to own loan information and can manage the payments. They take my money twice in 7 days and offered to send a refund by mail in 5 business days. When talking to the reps, I fell. I screamed in pain but the representative did't even offer to call on ambulance. She escalated the situation with her screaming at me for my money.  If someone opens the class action, I will participate."
1117,1118,PNC Bank,"OMG OMG OMG!!!!! I don't know where to start, nor do I have the time to explain. This PNC companies rep's are incompetent and speak little English. BEWARE!!!"
1118,1118,PNC Bank,"I can’t get the customer service people to transfer me to the investments people. I have tried twice in the last 30 min. Got cut off the first time. Spoke to “April” the second time and sent to nowhere, just silence."
1119,1118,PNC Bank,The Branch Manager C. Zegarra  at PNC in Journal Square is very unprofessional. He shouldn’t be working there turning his nose up at a black customer. The checks had my name on them and my ID’s matched. He was talking to me like I stole the checks or something. The fact that the checks had my name on them my ID’s matched to get treated like I was a felon trying to cash a check. Does not sit right with me.
1120,1118,PNC Bank,"Disgusted with PNC. I've had this card for years and just recently traveled to the UK, but discovered that each time I attempted to use the card it was declined. I put in a travel notification well in advance and even received a verification of such, but it still did not work. Thankfully, I was able to use my VISA bank debit card, Chase Freedom, and even my Ulta MasterCard without issue while in England. NOT happy with PNC at ALL."
1121,1118,PNC Bank,"If you're looking to re establish your credit report, you can get in touch with credit hacker webghost33 via instagram. He was able to remove all negatives and inquiries off my report after PNC could resolve my disputes on credit report. My current scoreis 789 and it can be better as well.  My wife and i use a joint account with them for three years now. Everything has been smooth until recent time since they keep having one security issues or the other. I believe PNC can do better, really a cool bank."
1122,1118,PNC Bank,Closed my credit card after a year of having for arguing with a manager. Consumers beware of this shady bank
1123,1118,PNC Bank,"Another reason I hate PNC.Talk about being hard up. Years ago, I went to the ATM and got $20 out. I had my account with PNC then (don't anymore). I needed to break the $20 into smaller bills so I went to the teller and asked them to make change. The teller asked me for my debit card, which I thought was strange, but I gave it to her. She made the change and returned my card. The next day I logged into my account and the M F'ers charged me a fee to make change. What the? Is PNC that hard up for money they charge a fee for making change? Avoid this bank, they are a cesspool, a toilet. I don't remember the exact date this happened but it was a while bank."
1124,1118,PNC Bank,"We bought a new vehicle at the end of December 2022. We were waiting until after the first of January 2023 to take out the RMD from our IRA to pay for the car. The car dealer obtained a loan from PNC so we could take the car home that day. We received 2 separate letters from PNC giving us our account number with instructions how to log into our account and that also a PIN number would follow. I was never able to log in and never received a PIN number. I called customer service 4 times, the first 2 reps were rude and talked over me. On the second call, I gave the rep my bank info and paid off this loan thinking I would get a lien release letter-wrong! I had to call 2 more times before I got this escalated to a supervisor that agreed to send me the lien release letter. I cannot say enough bad things about PNC-it is like they are stuck in the 1970's. I will never do any business with PNC again."
1125,1118,PNC Bank,"My husband and I began the process of a PNC Bank HELOC application in Sept. 2022. We are an established African American middle/working class couple with good credit and low debt. Our experience with PNC from start to finish was an EXTREME stressful experience! A process that should have taken 30 days to finish ended up taking over 90 days because PNC was so sloppy and extremely untimely in processing our application. Our assigned representative was always out of the office and very difficult to contact; Our paperwork/contract was riddled with errors and each time one was discovered, it took weeks for PNC to correct; Repeated request for information that should had be cleared early in the application process; And finally, it took 2 scheduled closing dates where we had to arrange time away from work and other obligations to attend. After closing on that 2nd., scheduled closing date, past 90 days, when we got our first bill, we discovered one of the errors that was ""supposed"" to be corrected, and we signed off on as a corrected item, was not corrected. We got so many apologies from PNC representatives along the way and afterward; Including bank manager Ingra Gelishvilli, Roxoboro Rd location in Durham NC, suggesting and promising to submit a request to her manager for approval for a gift/token to us as a result of our inconvenience and PNC's neglect. She lied! We made several phone calls and left messages attempting to contact her to make good on her commitment... No response.  Her choice was to ignore us. And to this day, we have heard nothing from Ingra. It is most offensive because this particular PNC representative (Ingra) pretended to be so on our side… She is not deserving of trustworthy!  It is sad that we as Americans have such distrust in the very institutions that should have a reasonable loyalty to its customers. That trust does not exist anymore. PNC representatives lied and had little obligation to honor our business once they achieved their outcome. Sad error for American business and consumer relationship. Disappointing experience!"
1126,1118,PNC Bank,"Worst branch customer service EVER! I was with BBVA for over 20yrs. PNC bought them and I have had trouble ever sense. I waited inside for over 20mins because they are always understaffed and if they moved any slower, they would be moving in reverse. I try to avoid visiting a branch because of this on-going issue. Yesterday was the last straw. I was at the GrandPrairie branch unable to deposit at their ATM (broken) so I had to go in. Waited the normal 20+ mins. Finally get up there and I need to deposit and withdraw. I have an old DL and they refuse to let me withdraw. Okay, let me get it in my car. I try to go back in, the lady closes the door in my face. She knew I was in there for 20mins, she points to the closed sign, smiles and waves. Really? I knock, she gives me the shew away hands and smiles. I will no longer be a PNC customer! Worst customer service experience EVER!"
1127,1118,PNC Bank,The app never works. Went to the bank to get help with it. Very rude bossy women bank employee told me to use PayPal instead. It was a huge hassle I guess to ask for tec help. Had to send money to my daughter in college. So wired the cash. The women kept writing down the wrong account numbers. I asked her if she can't do it correctly find someone that can. Then began to lecture me on zelle and why customers think they can come into the bank and demand help. I waited 30 min to be seen. Made a complaint and PNC closed my account. Had to go in and get my money which a male PNC person started to lecture me as to why my account was closed loud enough for people standing in line can hear. I told him repeatedly please stop I don't care what's done is done let me get my money and leave and he would not stop I said please walk away from me I don't care to hear why it's not going to change anything leave me alone. Was a customer since 1988 who paid a mortgage with them for 20 years.  Stressful enough to have a daughter in a situation where she needs all four tires ASAP away college. Any other time was treated very  nice until this  horrible nasty person started working at that branch.
1128,1118,PNC Bank,"Simply Awful!  I opted to take out a loan for a pre-owned vehicle with PNC because they had the lowest interest rate.  I am now regretting my choice.  Simply setting up an online account was an ordeal!  First, their website looks like a project my son might have done in his freshman year of computer science.  Not joking.  But, even getting to set an account up was ridiculously complicated!  It required receiving three different pieces of mail, (that I wasn't even aware were coming).  When I finally got through that, I just went to link my BOFA account so I could make my first payment, and what is ordinarily a very simple process was beyond baffling!  I finally completed that, only to be told that I was not eligible to make a payment!?!?!?!?  PNC needs to hire a new UX team and avail themselves of the technology and talent that is available to bring a modern and intuitive online experience to their customers!  I am seriously considering shopping around to pay off PNC and move to another provider."
1129,1118,PNC Bank,So where to start. They made my credit go down 140 points because they told me they had a bug in system. It was showing I was late on payment on app I called immediately and they said it’s just our system and will be fixed and they told me not to worry about it. Sooo about a week later got a notice credit score went down 140!!! The soo called bug took me off auto pay and I was late on payment. They did not fix it. Talked to several people and his words were “I don’t see how it’s our fault “ do not bank with them and if you do go somewhere else ASAP. A bunch of scammers and just plain dumb phone crews
1130,1118,PNC Bank,This is the worst establishment for mortgages ever.     They do not work with their customers and I have to go thru a refinance because I can't stand them - my loan was structured to not include escrow- they sent me one letter when my property taxes were not completely paid and doubled my mortgage.    The representatives are scripted and can't work with customers.   So disappointing that I have to pay to get my money the heck out of their establishment.   I am going to legally request that my loan is not ever to be in their crazy organization again.
1131,1118,PNC Bank,"Worse most ridiculous priced bank ever, 2% fee I cashed a check non customer, check was $3200 cost me $64. They verified with customer, then called pnc and verified with them took half hour. No where have I ever been through anything  like this ever, it was a disgrace don’t do business with pnc"
1132,1118,PNC Bank,PNC STOMPED ON MY DISABILITY MADE ME HAVE SUICIDAL THOUGHTS AFTER PNC PREAPPROVED ME FOR MY FIRST HOME I PACKED FOUND HOME PNC CHRIS BURGER TOLD ME PNC MADE MISTAKE TO REAPPLY THEN CHRIS WOULDNT TURN IN MY INFORMATION I TOLD CHRIS IM DISABLED ONE OF MY DISABILITYS THE JUDGE SAID IS DEPRESSION I GOT BEYOND DEPRESSED HAVING SUICIDAL THOUGHTS CHRIS BURGERS BOSS DOUGLAS DELONG TOLD ME REAPPLY WITH MARIA BERRY I DID AND 8 MONTHS OF ME LIVING IN BOXES W ALL MY THINGS PACT PNC SAID THEY MADE ANOTHER MISTAKE THAT I WAS PREAPPROVED I FOUND HOME MARIA TOLD HOMEOWNER SHE WOULD HAVE PAPERS IN 2 DAYS AND DIDNT I LOST THE HOUSE I CALLED CRYING FOR 2 MONTHS THEN MARIA ANSWERS SAID SHE WAS SICK NOW INTERST RATE WENT UP I ONLY QUALIFY FOR 32 INSTEAD OF 35 000 NOW FOR A HOME I FIND ANOTHER HOME I PAID FOR 3 NEW WINDOWS 2 BE PUT IN HOME PAINT 35 WALL BOARDS BATHTUB RENTED TRAILOR BOUGHT REFRIGERATOR PNC BACKED OUT DAY OF CLOSING I LOST MY ENTIRE SAVINGS PNC PAID ME NOTHING BACK IM DOSABLED ON LIMITED INCOME IN APT WITH ALL THIS STUFF FOR HOUSE I TRIP FEEL OVER THE FLOORING HIT MY HEAD IM BEYOND DEPRESSED PLEASE HELP
1133,1118,PNC Bank,"Is this even a real bank???Unfortunately, my mortgage was transferred to PNC when BBVA left the US. Anytime I have to deal with something home related, I am on the phone for HOURS being transferred back and forth between departments that don't seem to know what they're doing...if I can even get through to anyone! More often than not, they ""transfer"" me and the phone line goes dead.What kind of business doesn't have a customer service email address??? One that doesn't care about customers, obviously."
1134,1118,PNC Bank,I would give a zero. Customer service not in their vocabulary. They are holding my money hostage and have a different answer every time. I have been transferred to many time to count and than hung up on. When I called back. Card put on hold until information updated in system. Called week later not user friendly to resolve issues I am on my own again although they have the updated information in one system and not the other. What B's they cannot release the funds then there is the 4 digit I'd code. Do you think they would offer to call for the I'd code to move this transaction forward that has been sitting there for a fing week no I am on my own as they do not give a shot.
1135,1118,PNC Bank,"Wish I had read these before leaving South State Bank who has the best customer service I have ever experienced.   Was wooed by a client who promised private equity lending.   He never was able to return a call in reference to this again.  He was the VP of commercial lending for the city.   Each and every thing that I need requires a different department to which I cannot be transferred.   Many are only available during the business day.  The services provided are minimal.  I have huge balances and am charged account maintenance.  I have to purchase my checks outside the bank.  There really is little or no support available.   Communication between ""the home office"" and local is poor.  I had to drive an extra hour recently to get new debit cards.   Now I'm told that if I want to dispute the bad transactions, I have to get new cards again?????   Never mind!   Should have never transitioned to this bank in the first place.   If it sounds too good to be true, then it is!"
1136,1118,PNC Bank,"Unfortunately these guys hold my mortgage, so I’m forced to deal with them. The online banking is pitiful and customer service is worse! I had terrible service when my home was destroyed by a tree fall. The insurance checks that they were supposed to send to me to pay for the damage were held up for MONTHS! They kept claiming that they didn’t have an inspector in my region, so they weren’t able to send out the checks. I, as a last ditch effort to speed things up, told them that I’d arrange and pay for the inspection myself to get the payment and was told no. After several month of calling( hours upon hours) I finally got the checks after showing pictures of the repairs.( why wasn’t this allowed to begin with?!!!)Now I have problems signing in on my account every month. This place is worth 66.89 Billion and has help equivalent to that of a armless man helping you load a truck.Do not deal with these incompetent buffoons!"
1137,1118,PNC Bank,Ever decreasing level of service. They used to maintain updated online records daily. Pandemic hit so i understand less frequent. Subsequent layoffs of so many people that service has gotten quite poor. Now my accounts update every 2/3 days. Any activity from a Friday still not updated as of Monday. Have to consider changing to a local credit union. Technology not as good but what use is technology if the activity is delayed anyway. Sad to say this really as I have banked there 20 years.
1138,1118,PNC Bank,Take your money elsewhere. Over the last 24 hours with waiting hours on the phone and using there online app. I'm done. The worst customer service I've experienced. I used the word sucky service to a representative and got excused of my language. I was told to expedite a new card because my account was compromised I had to wait 4 weeks for a new card. So no access to funds for a month. But if I call tomorrow before 2 they could expedite it. I waited 30 mins for this call. It was before 2 on Monday. Just make the request. So I'm done. I set up my main account to transfer my money out to transfer my balance and then I go into a loop. I verified the account 3 times. Still nothing. So now I have to waste my time with a phone call.  These companies want you to use there apps for customer service. But you always have to end up calling but there reps hands are tied. I see from simple searches that PNC is in trouble. I now know why. Customer service is myth to them. They could care less about there customers.
1139,1118,PNC Bank,Card continues to be put on hold with small charges made to card and can’t ever get ahold of someone/they put me on hold for HOURS while I’m stranded and in need of my money that is on my card. They don’t notify you either if it’s being put on hold/if they lock it.
1140,1118,PNC Bank,PNC customer service is horrible! Their banking systems are unbelievably antiquated! Cannot wait to move many auto loan elsewhere!
1141,1118,PNC Bank,Spent an hour on the phone to report a lost debit card today. Still waiting and that’s just unacceptable.
1142,1118,PNC Bank,PNC IS THE WORST BANK I WOUKD GIVE THEM A ZERO I WISH I CAN TAKE THEM TO COURT! FOR A MONTH STRAIGHT THEY HAVE BEEN TAKING ALL OF MY MONEY AND ITS NOT LITTLE MONEY ITS LITERALLY $300-$600 THEY HAVE PENDING CHARGES THEY DONT TANE OUT TILL A WEEK LATER AND THEY DONT TELL YOU NOR ADVISE YOU THEN OVER DRAFT FEE WILL BE $36 I would pay that and they would still charge me another over draft they are the worst bank ever nobody wants to work for your bank every two weeks taking your paychecks and large amounts at that ! CUSTOMER SERVICE SUCKS SOMETIMES YOU GET FOREIGN PEOPLE THAT DONT UNDERSTAND
1143,1118,PNC Bank,"If I could give a zero, I would. Read the reviews. This bank is the worst, verging on criminal. If I cared enough I would file a class action - not even kidding - something is very wrong here. But instead I went to a different bank. This bank is HORRIBLE!!! Horrible!!! Run, don’t walk! Some CSA in Philadelphia on some remote line literally shut my account with a lot of money in it bc he couldn’t get a hold of me during business hours while I was working to discuss a complaint I had made about a CSA in Singapore who had no clue what he was talking about when sending me a replacement card. I asked to speak to a supervisor and it was solved. However this manager in Philly literally called me constantly when I was working, no appt. I kept telling him, I CAN’T TALK. I’M WORKING.  Next thing I know , the bank closed my account with ALL and (a large amount) of money in it - with no warning or explanation! Run, do lot walk! It was horrible. Caused me great anxiety, not to mention I had to move all my banking and billing. And then the customer service when trying to figure out what happened, treated ME like I was the issue. I was not. This bank is seriously bad. I wonder if they are violating any consumer protection laws. They have to be… it’s awful! But again, I don’t care enough. I moved to a REAL bank. Don’t do it. Someone warned me before I opened the account there and I didn’t listen. Do NOT bank with PNC. Do NOT! They should be investigated."
1144,1118,PNC Bank,"If I could give them a ZERO I would. Check washed for more than $5000 on a check written for property taxes. The lack of assistance to resolve this problem is unbelievable, a total run around. RUN don't walk to a Regional Bank where people can make decisions and treat you like a valued customer NOT a suspect. BTW we filed a police reports and USPS report with the Investigative Dpt."
1145,1118,PNC Bank,Fraudulent dept contacted me bout a fraudulent charge on my debit card of $450.00 from NY lottery. I live in N C and have never played NY lottery. Told the fraudulent dept no I did not make those transactions. They cancelled my card and I thought everything was fine. I get a letter that there investigating  showed it was a valid charge!!!! Well it doesn’t take a rocket scientist to realize that if someone has your number of course it’s a valid charge but I didn’t make it. My 2 different debit cards have been hit twice since Sept.. What is going on with security with PNC? My other bank cards have not been hit. So I am out $450.00. Thank you PNC for nothing….
1146,1118,PNC Bank,"Went to open a high interest savings account and transfer $130k but total failure. Couldn't even complete registering. Site errors and freeze ups. Finally gave up and went to Cap One site and opened an account in 5 min and transfered the $130,000. The extra point interest isnt worth this level of incompetence and frustration. How do they stay in biz? Now I see all of the pitiful reviews and so glad I didn't get to open an account. Their own incompetence saved me from them"
1147,1118,PNC Bank,"Horrible customer service for online banking, can't even send zelle payment, called 5 times, 3,4 calls they were cut off, 5th on hold for 45 mins and never got help."
1148,1118,PNC Bank,"Horrible. They can't overcome computer technical difficulties & simply try to ""close accounts"" to profit when consumer is simply trying to use their own funds! Simply awful experience repeatedly & reported to FDIC for PNC bank capitalizing for wrongful fraud. Losing long standing customers by the second"
1149,1118,PNC Bank,Got my statement on my IRA. They paid me 69 cents interest and charged me $25 administration fee. Don't get any investment accounts with this bank. The hidden fees will eat you up
1150,1118,PNC Bank,"They are okay, except for the overdraft policy.So, this is the second time that I have been charged over draft fees without the account actually being overdrawn. They will tell you that it was overdrawn on their end, but looking at your statement, you can clearly see that there was never a time that the account was in the negative. They seem not to understand that it's important to be able to know what your balance is so that you are where of when you may need to make a deposit to cover something unexpected. The first time, they were willing to refund the fees (about a year ago), but not the second time around. As it was explained to me, transactions that caused my account to be overdrawn WERE and still ARE pending, but the deposits I made that is also pending but also made available right away, but didn't somehow cover the transactions; therefore, the overdraft fees are justified. What? I have never had a bank charge fees for transactions that aren't even posted yet. Perhaps I am the only who thinks that this is wrong."
1151,1118,PNC Bank,"This bank by far is the absolute worst for customer service , knowledge, and any help whatsoever . If you need your money but they won’t let you have access because of their faults .. forget it . Count ion being continually disappointed. Horrible experience . Left me without access to my own money for weeks . Very upset at this point and will keep reviewing ."
1152,1118,PNC Bank,This people are worthless. The worst customer service around.
1153,1118,PNC Bank,"already тwιce ι нave dιѕpυтed тranѕacтιonѕ ι dιdn'т aυтнorιze and noone can нelp мe. тнe laѕт perѕon ι ѕpoĸe тo ѕoυnded нιgн aѕ a ĸιтe. ѕнe ѕoυnded lιĸe ѕнe waѕ on тнe тoιleт or ѕмтn. very υnproғeѕѕιonal. ι eхplaιned тнe ғιrѕт ιncιdenт waѕ never aυтнorιzed вc ι dιdn'т υѕe тнe ѕervιce aт all вc мy card waѕ declιned alтнoυgн тнe coмpany нad no proвleм dedυcтιng $100 ғroм мy accoυnт wιтн тнaт ѕaмe ιnғo. neхт ιѕѕυe waѕ wιтн a 154$ ѕυвѕcrιpтιon ғor мyнerιтage ι waѕ ғιne тιl ι realιzed ι'd paιd ғor тнe ѕervιce and ι waѕ never gιven acceѕѕ тo мy accoυnт ғor a мonтн. ι called n тнe repreѕenтaтιve reғυѕed тo тranѕғer мy call тo ѕpeaĸ тo ѕoмeone n вιllιng ѕнe ѕaιd ѕoмeone ғroм вιllιng woυld conтacт мe, never нappened.. тнey are ѕтealιng oυr $$$$ тнιѕ ιѕ y тнey reғυѕe тo нelp.. ι waѕ wιтн coмpaѕѕ вanĸ n тнey ѕold oυт тo тнeѕe crooĸѕ"
1154,1118,PNC Bank,"My first clue should have been that it was impossible to setup a highyeild account with them.  They offer 4% but this is not what you end with.  A standard account with less than 1% is what you will get.  At that point, it will be impossible to see your transactions online.  You will be locked out and when you do get in, you will not see a balance.  I would say, run and never look back"
1155,1118,PNC Bank,"I'm not surprised to see that PNC has a 1.3 rating. I tried twice to set up automated payments.  Their fax number didn't work, they didn't offer an online set up, at first, so I mailed in the ACH form, but they never got it.  Then they called and gave me a code to do it online, which I did.  However, now they call and tell me they can't do an automated payment until I pay the first month's payment.  I asked Tom from PNC to email me the address and amount and he said he can't do that.  All he can email is the ACH form, which they already have from me?!?  I don't recommend using PNC Bank at all."
1156,1118,PNC Bank,If there was a 0 star I would have gave them that. I called to see if I could have gotten some of my overdraft back and they didn’t help me at all there was one with .10 cents that costed me 35 dollars of over draft I have like 200 dollars of overdraft sense December that the are always late to update the money that is going out it sucks that they don’t understand that that’s to much as not help to give some of it back i do not recommend this bank for no one
1157,1118,PNC Bank,The same freaking bullcrap.. Again  Suspended my online banking for no reason.. Absolutely ridiculous as I said the worst bank ever and nothing changes so I guess I'm supposed to spend another hour dealing with this are going in in person well the h*** with that I won't use online banking and as soon as I have time I will go into the branch in person to end my account ..
1158,1118,PNC Bank,"I called PNC over a month ago, before the holidays, to request a new VISA card because the chip and strip were no longer working. Was told I would get a new card within the next week. 4 calls later, it is now January 10, over a month later, and I still don't have my new card. I was told there was a ""problem with chips from China"" and that it was a worldwide VISA problem. If this is the case, then why have I heard nothing else about this from other banks or in the press. Still waiting to receive my new card. It was really great to not have access to my card over the holidays. In addition, PNC regularly sits on deposits/withdrawals coming in and out of their bank. I suspect they are diverting funds elsewhere to earn high interest rates. Deposits disappear into the ether sometimes for days after I make them. This bank is clearly having problems. Someone should investigate them asap! (I was formerly a BBVA customer who got absorbed after the merger. I never had these issues with BBVA.)"
1159,1118,PNC Bank,"If you want a bank that ignores your instructions so thoroughly that you have to make a complaint to the Office of the Comptroller of the Currency (OCC), then PNC is the bank for you. If you want a bank that produces statements written in banker language rather than customer language, then PNC is the bank for you. The PNC branch where I briefly had an account has now closed. I'm not surprised.The day after the OCC received my complaint, PNC finally did what I had told it to do weeks before. My last PNC statement has information that baffles me because of the way the statement was written. If you want a bank that listens to what you say the first time and produces statements you can understand easily, then find a different bank. My credit union statements are written so I understand all of the information easily."
1160,1118,PNC Bank,"If there was any way I could leave a half of a star that would be being kind, this is the worst experience I have ever had with a so called bank , I will NEVER do business with them again and will tell everyone I can, the worst ever."
1161,1118,PNC Bank,"this bank is useless, making a deposit to logging in online to view you statement. tried to correct a looin issue over the phone with someone that tried to speak English was a loss of time. I say never go through pnc bank for any reason...."
1162,1118,PNC Bank,"I opened a savings account online with PNC.  The process itself was a mess, taking much more work than any other bank I've used. But it gets worse from there.I pushed $100,000 from my other bank to PNC via ACH.  Now PNC says my ACH withdrawal limit is $10,000 a month.  Huh?  The $100K was just the start of what I was going to deposit, but with such difficulty in getting my money out in a timely manner, I'm giving up and closing the account.  I'll have to drive 25 miles to the closest branch to do it.  Ridiculous."
1163,1118,PNC Bank,
1164,1118,PNC Bank,"I recently opened a savings account online with PNC bank.  I transferred $10,000 to the account.  Now I can't access the account online at all and every time I call them they say that my account is 'under review' and that there is nothing that they can do.  SO . . . I can't access my money and I can't speak to whoever is supposedly 'reviewing' my transfers.  This is unacceptable banking practice and I'm very angry about it.  Beware of PNC bank!"
1165,1118,PNC Bank,I've banked at PNC since I was 17. I love my local branch. Everyone is so friendly and accommodating.
1166,1118,PNC Bank,"Stay far away from this bank.  We lost thousands from a social engineering scam and the bank employees even up through management did not care.  There was no suggestions for help, what to do to safeguard our accounts or any empathy whatsoever.  I have banked with them for over 25 years with numberous products and fees paid.  And the biggest kicker was they did not like that I was angry about their lack of response so they sent me a letter telling me my account will be closed in 30 days. Wow, what a caring thoughtful institution. Be forewarned they do not care about you or your account security."
