ReviewID,CompanyID,CompanyName,ReviewText,SentimentScores,SentimentLabel
771,1118,PNC Bank,Whenever you switch to a new job getting your direct deposit in a timely manner on the 1st deposit takes forever. My past two companies every new employee I speak with gets the direct deposit on Thursday. It takes PNC until the following week to have it go through. It's moronic and it's a deposit so to use risk as an excuse is a complete joke,-0.552,Negative
772,1118,PNC Bank,"They sent account info to prior address after 6 years at new residence and sent statement to old residence 3 months in a row.  Not impressed...  Anyone up for a class action lawsuit, I'm game....",-0.5352,Negative
773,1118,PNC Bank,"HORRIBLE customer service at the South Lyon, MI branch.  I had a simple problem with my account and he was just rude  I called Wixom, MI branch and Robert was wonderful!  Helped me quickly with what I needed",-0.7597,Negative
777,1118,PNC Bank,"Dad died, I am Estate Executor, including the house mortgage. The 1st dude I spoke to could barely slur words &I had to give him options, which seemed to take the brother latently 60seconds to respond.Now I have made 10 calls, all I wish to do is make a payment &enter my name- all the docs they have received. Now they would like me to go online and look through 3,000 something forms, do a lot of downloads & 'no, we don't send it to you.'I guess I was most taken w/ banal customer service. I am mostly taken w/ how little facilitation they are required to do. I guess I am paying off the remainder and getting the he ll out- god willing when I can communicate /w them.Funny thing is, I actually expected to find some branch or rep in Seattle, oh no, this is like a financial, plastic Supermax in the way prisons are.",0.6369,Positive
778,1118,PNC Bank,"I am trying to access my account online. Entered a username and a password, then answered all the security questions, once I completed all that I get a message saying the user name is already taken. What about letting me know the username is taken before I select all the security questions? Then, I tried to log in and it did not recognize my username and password and then it locked me out of the account before I even logged in once. Really?",0.6322,Positive
779,1118,PNC Bank,Had 3 transactions on my online checking that were pending and would overdraw the account. Made a deposit 2 different days to cover the overdraft and then had a surplus in the account since the pending payments disappeared from the account.  Made a purchase and suddenly the disappeared pending payment posted and overdrew the account once again. Their online banking is impossible to follow and magically posts things to cause overdraft fees. Fed up with this bank cannot wait to get away from them!!,-0.5242,Negative
781,1118,PNC Bank,"They have the worst online service, continually fails to recognize my information. It even stated my account number was not correct multiple times. They make paying off your loan a headache, I would have chosen a different bank to finance my car through if I could have. I bank with Chase which is light years above the inept service PNC offers.",-0.765,Negative
785,1118,PNC Bank,Horrible the call you up not only when you miss a payment but also to sell you all the products. Constantly harassing you every other week. Exorbitant interest rates on all their products. Stay away.,-0.5106,Negative
789,1118,PNC Bank,"My wife and I had other dealings with PNC Bank so we decided to get a personal loan with them, mistake! From the beginning  nothing but mistakes made by PNC what was supposed to be a 48 hour process became 10 days. In ompetent people they give you erroneous  information  about interest rates then in the end the rates are way above what you had been told. We even lowered the amount of the loan and the rate didn't come down it went up! Less risk ,less exposure means better rate. When I questioned them I was told that they did not have any answers for me as they use a proprietary  method to come up with these rates . They use algorithms  on a computer and won't discuss the outcome with you. And when you ask to speak to a supervisor either they have all gone home or not available.  Non existent customer service  and mistake after mistake with no answers . Never again will we attempt to do business with this institution.",-0.8139,Negative
790,1118,PNC Bank,"I am writing this review to share my incredibly distressing experience with PNC Bank, an institution that betrayed my trust and left me in a state of financial turmoil. Falling victim to their deceitful practices was a devastating blow that I would never wish upon anyone.PNC Bank, a name associated with credibility, proved to be anything but trustworthy. Their false promises and unethical actions led to a significant loss of my hard-earned money. When I attempted to rectify the situation by contacting them, I was met with indifference and evasion.The lack of accountability and transparency from PNC Bank was nothing short of heartbreaking. They took advantage of my financial vulnerability and left me feeling helpless and disillusioned.In the midst of my despair, I discovered Kerose Limited. Their reputation for aiding victims of scams, even from well-established institutions like PNC Bank, gave me a glimmer of hope. Kerose Limited stepped in with a commitment to right the wrongs I had endured.Kerose Limited's involvement was a turning point. Their expertise, professionalism, and unwavering dedication led to the successful recovery of my stolen funds from PNC Bank. They guided me through the process, offered support, and ultimately helped me regain control over my finances.While PNC Bank's actions left me devastated and financially wounded, Kerose Limited provided a lifeline in my time of need. If you find yourself ensnared by a situation like mine, I strongly recommend seeking help from Kerose Limited. Their dedication to justice and recovery is a testament to their unwavering commitment to helping victims like me restore their financial well-being.",0.8379,Positive
792,1118,PNC Bank,Three times this year went to use my debit card and all 4 were closed by the bank they reissued same thing again customer service sucks no live people to speak to have closed all branches around d my area.sent let trying to charge monthly fee called them up now they are closing my accounts and nobody can tell you anything they read of a piece of paper,-0.5719,Negative
793,1118,PNC Bank,What a scam had a loan finished paying loan then they said oh by the way you’re not done you have a balloon double payment due in two weeks . Say what !!!Omg are u talking about you know what prove that one u f ing liers  same crime tactics as US bank huge fraud total scam liers trying to snatch people’s homes saying u dint pay when u did,-0.9429,Negative
796,1118,PNC Bank,"I've been a customer for several years. Had 2 personal loans with them. Within the last year, customer service has gone downhill. I've sat in the drive through with a simple, uncomplicated deposit for a good 10 minutes with no acknowledgement. And I was the only customer. Same as inside. They will leave you standing there, not even looking up, while they chat. Seems as though you're more an inconvenience than a customer. Check your attitude. If not for customers, you wouldn't have this cushy bankers hours position.",-0.3134,Negative
802,1118,PNC Bank,I had a mortgage with them and all of the sudden they doubled my monthly payment!  They forced me into escrow even though I was making insurance and tax payments separately.  They decided to force their insurance on me which was the highest available of course.  While in the process of refinancing with them I got a foreclosure letter out of the blue!  I lost my house and truly HATE them.,-0.8367,Negative
803,1118,PNC Bank,"I opened an account because I needed a new one and wanted a HYSA. I don't live anywhere near a physical location and didn't think that would be a problem. Oh boy, is it apparently a problem. The first card, I didn't activate right, since I forgot if I set up a PIN or not. I never received the mail with the PIN, for that one or the 2nd card I had sent to me. It's been like 2 months of this! I am lucky to have had the card activated, but I can only use it as long as I don't need a PIN. So, only rarely. I'm on a 30 min hold trying to talk to a manager, which I had to end because I got another call. I'm sure their response would have also been, ""We will send you a new one and it should get to you in 3-7 business days =D"" ... for, like, the 5th or 6th time. I'm going to cancel the whole account, because this is completely ridiculous for a large company.",-0.0853,Negative
805,1118,PNC Bank,"Attempting to settle my deceased mother’s finances, I went to Florida Statutes for small estates, filled out and got notarized the correct affidavit and was told it was not sufficient — but they wouldn’t tell me what was lacking and said I should contact my lawyer.  For a $600 balance I am not willing to pay a lawyer $270/hr.  Meanwhile they are charging a hefty “service charge” (seriously?) each month.  By the time I extract my mother’s money from their jaws there will be nothing left to distribute to her heirs.",-0.1546,Negative
809,1118,PNC Bank,"Stopped at a local branch for a medallion stamp for some stock that my mother had when she passed. Was told to allow 5 days for review. That was on June 9th. It is now June 28th. Have emailed and called the bank, numerous times. Was told in a voicemail they needed something else, but can't imagine what else they could possibly need. They have everything I have, and my mother is deceased. Branch manager, Michela, who apparently is the only one that can issue a medallion stamp, keeps passing it on to a new employee, who I can never reach on the phone. VERY disappointed in PNC Bank, and will never choose to bank at this branch again once I am done with this transaction!",-0.7959,Negative
812,1118,PNC Bank,"Wow, what a strange bank.  I got a car  loan through my auto dealer and had never done business with them. Their website is very poorly designed and then, heaven forbid, I missed one payment.  I found this out and promptly paid it, but then received a letter in the mail dated  the day after I made the payment and the title was ""NOTICE OF RIGHT TO CURE AND INTENT TO REPOSSERSS"".  Their caps not mine. Obviously, they put the letter in process several days before but there was nothing in the letter saying ""if you have already made this payment, please disregard"".  The letter was very, very negative and makes me think they must have a lot of bad loans.  I called to see if I should disregard the letter and got two very snarky reps.  What a terrible experience  If you are thinking about an auto loan with this bank, please reconsider.",-0.9361,Negative
813,1118,PNC Bank,Horrible. They took over my mortgage and then failed to pay my escrow to my homeowners insurance and didn't contact me about any issues with it.  My insurance then lapsed due to non payment and then they had the nerve to charge me insurance for the week that it had lapsed due to THEIR non payment. PNC bank can collectively jump off the tallest building they own.,-0.802,Negative
815,1118,PNC Bank,"PNC has lied to me about getting a hone equity loan,say denied due to Experian credit report bad, excellent credit score, 720, but I an over that.  I am getting an inheritance but have to wait 6months probate, just wanted to get rid of sone high interest rate credit cards then pay off after money from inheritance. I have had PNC checking for 37 years, but will be discontinuing any service with them soon.  I want to warn people, this bank does not care about long term customers and they lie about your credit.",0.762,Positive
816,1118,PNC Bank,"Due to Bankrate.com rating, I eagerly opened an online high yield savings account with PNC.  Went through the whole process entering all my personal info.Then I logged on to designate my beneficiary, since it didn't ask during the setup.Unlike other online banks, which have a page dedicated to doing this, there was nothing available on the PNC site.So, I called customer service and was informed that I had to visit a bank branch to file paperwork to assign a beneficiary.THE ONLY BRANCH is 1.5 hrs away!!!   Ridiculous!No more opening online accounts before learning the POD or TOD  issues!They should have a disclaimer, or improve their website to allow for such standard documentation.",0.9283,Positive
817,1118,PNC Bank,"PNC slashed my credit line overnight apparently because I had paid most of it off using a balance transfer and was overpaying my minimum amounts due so that I could zero out the balance. One of the reasons they gave on the letter was that I have ""an insufficient deposit relationship"" with the bank. What is a ""deposit relationship""? That sounds ridiculous. I have a checking account and a business account. I am going to pay off the rest of the credit card balance and close all three accounts so that won't have any ""relationship"" at all with this bank.",0.1027,Positive
818,1118,PNC Bank,"Unsure where to start. Worst bank by leaps and bounds.  They charge you to cash a check, never answer the phone, and if you need online assistance?!...i was asked ""is there someone around you who is tech savvy???"". Ummm, I'm 48 and intelligent and tech savvy, was following all directions the PNC site wasn't working. I could go on, I would absolutely recommend Wells Fargo.  They are efficient, non-badgering, and pleasant to work with.",0.8528,Positive
819,1118,PNC Bank,Really bad service from the credit department. They are so rude and impatient! Neve choose this bank again,-0.8323,Negative
820,1118,PNC Bank,"PNC bank is garbage. Horrible customer service, rude . For no reason whatsoever they decided to close the account and no explanations why. Hidden service fees and the worst of all banks online app. Not functional and a lot of errors. Funds deposited always late, takes a few days for money to become available. Stay away from PNC!!!",-0.9537,Negative
821,1118,PNC Bank,"this is like one of those jobs that you apply for without looking at the reviews, and they turnedmy application away so quickly that there was no way they were able to even consider me as a possibility and now looking at the reviews it all makes sense. God always has a plan.",0.34,Positive
822,1118,PNC Bank,"I deposit funds , cash and checks for a local business, Some days I may have 5 different deposits , same account no.  The teller counts the cash , then runs it in the machine to verify and then counts the coins and logs them in and then once verified , I stand there and wait for her to separate the bill denominations and then puts in her cash drawer and then puts her coins in the appropriated coin slots.  This is so time wasteful , she should do this process when there's no one standing in line waiting.  ugh",-0.6124,Negative
825,1118,PNC Bank,"Predatory and awful. Their website is terrible. They bought my mortgage. I tried to make an extra $200 payment towards principal. They double charged my mortgage and added 200. When I called they said they had to ""request my money back"" and that I would gave to wait for a check in the mail for their mistake. GENUINELY AWFUL AND PREDATORY. Also, after stealing my extra mortgage payment and me calling they said that taking an extra 200/month wasn't doable unless I filled out a few forms (didnt tell me prior to taking my money out).",-0.9496,Negative
826,1118,PNC Bank,"If I could give you a zero, I would. After 7 years plus of banking with you I am done. Your customer service is the worst in industry. Your availability to settle issue within my account show exactly who you are in this industry.  I should have dumped you with the first financial compromise but I enjoyed going into my branch and speaking with the individuals assisting me in a brick and morter. Disgusted and done with PNC- don't join this bank!",-0.733,Negative
827,1118,PNC Bank,"Went to my online access accounts, like I do 2-4 times a day and today    VVV""Your PNC Online, Mobile and Voice Banking access has been suspended.''''Here's what happened:     Your PNC Online, Mobile and Voice Banking access for user ID ending in ********* has been suspended because your user ID and/or password were entered incorrectly too many times."" Before the online banking just shut down for everyone.",-0.1531,Negative
828,1118,PNC Bank,I will never recommend this bank to anyone ever again. They placed a 30 day hold on a Wells Fargo check for only $1000 I was originally told 5 days. Federal regulations say 7.  The person who placed the hold is never available. I want to close my accounts but now I’m held hostage by this excessive. The customer relations in Pittsburgh is trash. After seeing all of these reviews had I known they were such a crappy bank I never would’ve opened an account,-0.7241,Negative
831,1118,PNC Bank,"We are extremely disappointed with PNC bank. We were recently hacked. The bank did not close. Our debit card got hacked three more times the very next day and now they are not giving our money back. We have to wait 10 days at least until they are done reviewing we’ve spoken to probably five different people and they are not helping so we will be closing our accounts as soon as this is wrapped up, but do not bank with PNC.",-0.7058,Negative
832,1118,PNC Bank,"I logged into my account while on vacation in the Bahamas, but it was immediately suspended. With the help of PlanOff, I was able to make enough money to see me through my holiday. I've returned home, and despite submitting a number of paperwork, my account has yet to be opened. My bank account is quite buoyant.",0.6604,Positive
834,1118,PNC Bank,"I loved my local branch, all the employees  were great.  Now Corporate, the online banking.  Horrible.  Never tell a customer that ""This is the only choice you have""  no, not true.  I made a different choice, and 30 min later closed my account.  Lots of other financial institutions out there.  Choices, I have many.  Buh Bye PNC, thanks for helping me make the correct choice.",0.8057,Positive
835,1118,PNC Bank,"Worst bank ever. Merchant agreed to refund over $300. The refund never hits out account. PNC customer service states to file a dispute. In which we did over a month ago. Emailed receipt to PNC. PNC is allegedly are ""investigating"" but wont tell us which step their investigation is. No money, no provisional credit. Guess we should have learned from the time PNC weaseled out of depositing the $400 new account reward. That time we missed the deadline by two days. When we signed up that was not an issue as we were told people cant control their direct deposit dates. Time for $400 to be deposited, Yup sorry you missed it by two days. PNC just likes to mess with people's money",-0.6852,Negative
837,1118,PNC Bank,"I was originally lured in on an advertised personal loan application process with a 24 hour notice of approval. After waiting 3 days, I called PNC Bank to inquire as to the status of my application. The Representative informed me that the loan approval could take up to 5-7 business days. Disappointed, I begrudgingly waited. After more than 7 business days, I contacted the bank again, where I was then informed that my application was cancelled. Upon asking why, the Rep couldn't give me a clear answer but reassured me that my application would be reinstated. I again waited 3 more days before calling PNC Bank for the 3rd time. The Rep told me my application was still being processed. I asked if there was someone I could talk to in order to clarify the status of my loan. There was no common sense answer from the Rep, almost like I was being bamboozled. After waiting a total of 12 business days, I cancelled my loan application, still with no answer to how/why it took so long to get an answer on a $2000 personal loan for a person with a 800 credit score rating. I am speechless but certain, I will never use PNC Bank for any future financial needs.",0.5284,Positive
838,1118,PNC Bank,"this bank gave a credit card of $5000 ,they lowered me $3000 of  my credit line,because I forgot to pay a monthly payment for one day ,that is  not acceptable and ridiculous for a client of severals years ,I never paid late ,After this problem my credit bureau dropped 26 points. BE VERY CAREFUL WITH THIS BANK",0.7416,Positive
839,1118,PNC Bank,"I went to their Back Bay Office to check on something with my Account.  I was asked to wait for a Teller.  She finally came out and after standing at a counter looking at her Laptop for 5 minutes, when I got up to leave she offered to help me.  Terrible Branch and there are very few in Boston. I decided not to use PNC anymore.",-0.1531,Negative
842,1118,PNC Bank,I tried to set up a high interest savings account online. They emailed me to say I was declined due to security reasons whatever that meant. I called and spoke to a rep who went over all my information and could not find anything wrong.  She told me to try again which I did and it said the same thing.  I will be finding another bank to do business with,0.7878,Positive
843,1118,PNC Bank,"PNC use to offer top customers free safe deposit boxes.  Now, someone in corporate PNC decided they don't value top customers and took this one service away.  PNC is Cheap.",0.6566,Positive
844,1118,PNC Bank,"Taking over 7 days to clear a cashier's check. Their customer service cannot even tell me when it will clear. They said their investigation team has it. Perfectly good check my customer gave me. Customer service is bad both at the branch and worse on the phone. They bought my bank, never had problems before that. Will be switching",0.7881,Positive
845,1118,PNC Bank,"This bank is awful. I forgot my password and I changed my phone number and there is no way for me to get access to my bank account without a code going to my OLD phone number.  I mean 2023 and there’s no way for them to update my phone number online so I can login? He says the ONLY way we can do it is my snail mailing me a new password.  Who even does that for ONLINE banking.  I am fearful after reading reviews now, that they will be horrible with my $$.  Definitely going to refinance my balance transfers wayyyy before the 16th month so they don’t charge me interest.",-0.7579,Negative
847,1118,PNC Bank,"opened a new credit card with 0 % interest for the first 15 months. Made a $20,000 purchase and 3 months later started getting hit with interest! over the past 18 years never had an issue like this with any other bank or credit card company.",0.9184,Positive
855,1118,PNC Bank,"After opening an account my experience has been terrible.  After 30 days I had to call and request, again, checks for my CHECKING account.  If I had a good alternative I would move my business.  Avoid them if possible.",-0.34,Negative
857,1118,PNC Bank,"High Yield Savings application could not be approved. w tf?When I called several times they declined to answer, why? Never got regular mail with explanation. They are rude and incompetent.",-0.8313,Negative
862,1118,PNC Bank,PNC is the worst bank I have ever dealt with in my 40 years of banking experience. They have hidden charges. PNC did not inform us about their charges for the services they never provided. No written or verbal information and charging monthly while other banks offer interest.It is so good to know PNC is closing down in many states. PNC is such a fraudulent bank. They don't even deserve one star!,-0.7321,Negative
865,1118,PNC Bank,"Unhelpful and unapologetic about the mistakes they have made. Mistakes that have cost me and could cost you money. Don't bank here, don't get a mortgage here, and do not get their credit card. The reviews speak volumes.",-0.7339,Negative
868,1118,PNC Bank,You can barely access a person now. It has transitioned to automated. Customer service also very unhelpful.My account was hacked. They want to charge a fee of $7.50 for a replacement card. It’s very annoying,-0.659,Negative
0,117,WPC Merchant Services & Credit Card Processing,I have above 10 years exprince both commericial bank and abyssinia bank In order to adress all customer using cardeless opration only by right hand thumb or by eye and avaible for all with out asking permission to customer,0.4939,Positive
2,110,Evergreen Credit Union,We applied for a personal loan in May 2023.  We were told that we had the loan on a Monday and then on Tuesday we were told by Karen Durling that we didn’t get the loan.   We have been members for a long time and now we don’t even recommend Evergreen to anyone.,0.3612,Positive
6,110,Evergreen Credit Union,A descriptive title must have at least 4 letters,0.0,Neutral
8,110,Evergreen Credit Union,"I worked with Isaiah on a ATV loan. The entire process was very effortless, simple and fast. It took about 3 days from my first reaching out to the day I picked up my new purchase. Would definitely recommend working with them!",0.7424,Positive
11,110,Evergreen Credit Union,Joelle was fantastic. She made everything so easy. When I visited the branch to pick up the check to bring to the dealership everyone was very pleasant and helpful.,0.9325,Positive
17,110,Evergreen Credit Union,"I ordered a Toyota RAV4 Prime in late winter ""22 and applied for a car loan from Cassandra Hanson at the Riverside, Westbrook office. She OK'ed my application with a 2% interest, but the loan could not be finalized until delivery of the car, which took place around May 22. In the mean time interest rates had gone up, but she convinced the upper management to let her keep the interest at 2%. I appreciate the keeping of promises.Sincerely, Stig Ammentorp",0.9524,Positive
19,110,Evergreen Credit Union,Best credit union ever.easy to work with for new customers like myself they are super helpful and welcoming. I get approved in short time for my son’s first time car loan. to all refugee and asylum like I me I recommend you evergreen credit union .you will be happy .,0.9849,Positive
21,110,Evergreen Credit Union,Great Choice for a Motorcycle Loan. Shiny new bike caught my eye at the dealership and Evergreen FCU was able to quickly sort out loan details and get me riding. They beat other lenders rates by 10% or more with my excellent credit. Setting up an account was easy and allowed me to take advantage of the autopay discount.,0.9389,Positive
24,110,Evergreen Credit Union,"Today I had one of the best customer service experiences ever at EGCU. It was found my debit card had been compromised and needed to be replaced. I went to the credit union on Broadway in South Portland and as I stood there waiting for a new card I had a great conversation with both the teller working on my issue and another who was waiting for customers. Both were so professional, courteous, and genuinely kind. Not because that's their job but because they sincerely cared and it was apparent. Later at home I had to make a call back to the CU due to an issue updating a site with recurring billing using the new card. I experienced exactly the same level of attention and caring. There came a point where I was so overwhelmed and moved by this I asked who to reach out to there so I could be sure they received my gratitude. I have been a loyal EGCU customer for over 20 years. If anyone asked me to recommend a place to do their banking EGCU is unmatched. When I dealt with staff today I wasn't being waited on at a business. I felt like I was part of a family. Kudos to Evergreen Credit Union for providing stellar customer service and showing just how much they care about their patrons!",0.9946,Positive
25,110,Evergreen Credit Union,We have been members of Evergreen credit Union for over 30 years and in that time we have always had amazing service.  Recently we worked with Chelsey Cargen on a LOC and not only did she get it done fast but was great with communication and expectations of the loan.  She made us feel like we were her priority and always with a smile.   She clearly loves her job and we are grateful we had her to guide us.  SUPER CUSTOMER SERVICE IN ALL AREAS.,0.9894,Positive
29,110,Evergreen Credit Union,"We recently secured a business loan and was amazed at how easy the staff in the commercial loan department made the process. Every email and phone call was quickly responded to. The staff is knowledgeable and very willing to spend whatever time was necessary. As a result of our experience, we will look to Evergreen first for all of our future business banking needs.",0.8316,Positive
30,110,Evergreen Credit Union,I was having difficulty connecting my new business account to Quick Books. Paul LeBlond took the time to do some detective work to solve it! It was so nice to work with someone as committed to customer service as Paul. I would definitely recommend.,0.8627,Positive
31,110,Evergreen Credit Union,I worked with Stephanie Wilkinson and she made the loan process a breeze! After we spoke on the phone she provided everything I needed via email and she was able to send me the signature loan documents securely via email.  I was able to complete the loan process without leaving my house. It was one of the best experiences I've ever had securing a loan. I would absolutely recommend Evergreen Credit Union!,0.9342,Positive
34,110,Evergreen Credit Union,"Evergreen credit Union has done everything and more for me than any bank could do and has cost me less to do it. The staff is amazing and helpful and knowledgeable. They go above and beyond to help me accomplish my life goals. Of course you have to meet the banking criteria but once you develop a relationship with the staff at evergreen credit Union they will bend over backwards to work with you. I changed every account I have both commercial and personal to evergreen a long time ago and saved a minimum of $1,000 a year right out of the gate in bank fees. The savings have never stopped.",0.9428,Positive
35,110,Evergreen Credit Union,"I opened a new account with Evergreen Credit Union in South Portland, Maine in June 2022 and am so happy I did.  I received excellent service and help from all of the employees here, especially Chesley and Heidi.  I look forward to many years with this company and thank you all.",0.9455,Positive
36,110,Evergreen Credit Union,"Isaiah and team saved a very large loan from going somewhere else!  He stepped up to the plate, got his hands dirty to do some digging, and made it happen!  He even got the customer to sign docs while he was on his way out of the country!!!  The service and commitment to my customers and my team is amazing!  You're lucky to have him on your team!",0.8825,Positive
37,110,Evergreen Credit Union,It was a very simple process. I contacted the loan department on the weekend if somebody returned my call on Monday. We did a lot of email correspondence and it was all done in a timely manner. Any questions I had were answered rather quickly. I would recommend them to anyone looking to do financing with Evergreen Credit Union,0.6249,Positive
39,110,Evergreen Credit Union,The customer representative was very helpful with our questions and the process of opening up our accounts and credit cards. The facility was cheerful and staff also friendly. We felt confident with our decision making the move to this credit union.,0.9558,Positive
41,110,Evergreen Credit Union,"I have never felt like a number, always a person. I appreciate how genuine and honest Jennel Berry from the Windham branch has treated me with all my banking needs! Thank you for all you do!",0.806,Positive
43,110,Evergreen Credit Union,"The loan process with Evergreen representative Taylor was seamless, she couldn't have made it easier if she tried. She called to let me know our loan was approved, what documents she needed and before I knew it we were signing away. Thank you for making our dream of a larger camper possible.",0.8442,Positive
45,110,Evergreen Credit Union,"Our experience was wonderful from the very firstPhone call til the day we signed for our loan. Everyone was courteous and helpful. Jennel Berry was our loan officer she was so helpful, efficient and very knowledgeable!!! Great job!!!",0.9721,Positive
47,110,Evergreen Credit Union,Very Great Cassandra was excellent and always answered calls and emails as well as helping with solve problems when getting a loan and wasn't like other banks.  Definitely going through again when needed!,0.9076,Positive
49,110,Evergreen Credit Union,As usual customer service was excellent. I could not open an additional account online so used the message feature to communicate with ECU. Paige responded and had Cassie call and she was able to set the account up over the phone. I was expecting to go to the branch so that made my day. Alway friendly and professional customer service at ECU.,0.7845,Positive
52,110,Evergreen Credit Union,Chelsey was very helpful and clear. There where no surprises in regard to documents needed. A very efficient process,0.8118,Positive
53,110,Evergreen Credit Union,I stopped in to update my address and ended up getting a low rate credit card and my car loan was transferred to Evergreen so I am saving $25 a month on my car payment! Thank you Chelsea!Kelly P.,0.3987,Positive
56,110,Evergreen Credit Union,Needed assistance on transferring money from one institution to another.  I'm so sorry that I can not remember the woman that assisted me on my phone call from your customer service department but she was AMAZING!  Hands down the best customer service I have had in a while.  She took the time to give me the infomation I requested but then went ABOVE AND BEYOND and explained another feature that you had that I was not yet using that she thought might simplify things for me.  IT WILL!!!  She also stayed on the line and walked me through it.  My only issue is I can't remember her name and I would like to give her full credit!!!,0.9703,Positive
58,110,Evergreen Credit Union,"A took a whole team and several days to get to the bottom of the ""PIN"" issue but they never gave up and it has been resolved through mere tenacious dedication. Chapeau!",0.3274,Positive
60,110,Evergreen Credit Union,Kacie Cannell is absolutely AMAZING!!She was able to get us everything we needed so our son could purchase his first vehicle. My wife and I LOVE being members of this credit union. They know me by name when I go in and go above and beyond,0.8597,Positive
63,110,Evergreen Credit Union,"My wife and I both reached out to our respective bank / credit unions for quotes on this camper loan.  Not only were the rates higher with our institutions, the application process was more burdensome, and we were presented with less options for the loan.  We were very impressed with the responsiveness of Evergreen, the rate and the terms.  We will do additional business with Evergreen in the future based on this experience.",0.7269,Positive
64,110,Evergreen Credit Union,I was experiencing some issues with your on online portal and so I went into the Windham office and Jennel Berry was amazing she figured out what the problem was and fixed it and had me out the door in no time.,-0.0258,Neutral
66,110,Evergreen Credit Union,"I am always happy with the service I get at Evergreen.  I have never been disappointed with any Member Services representatives.  Anne Libby completed the transaction I asked for help with today and then adjusted the two accounts so I can complete the same type of transaction myself, the next time it is necessary.  Anne, particularly, has always been helpful and a cheery face when I first joined Evergreen and she was the first person I saw upon entering my branch!",0.9397,Positive
68,110,Evergreen Credit Union,"Kasie, saved my life by walking me through the Evergreen app registration and then finding me a shared credit union in the state I was visiting. Kasie has a love for people and a passion for service. Thank you Kasie. Warm regards Rev. Lt. George Van Syckel USCG ACS",0.9545,Positive
69,110,Evergreen Credit Union,"I just want to say that this was the fastest service in my time of need. My transmission went in my truck and was very expensive, I didn't know how i was going to pay for it. so, I emailed Danielle Dulac whom I have dealt with before and BOOM loan got approved, check written to the dealership with in 72 hour! NOW THATS WHAT I CALL CUSTOMER SERVICE!!!fast, friendly and spot on!!",0.7946,Positive
70,110,Evergreen Credit Union,I financed my new vehicle and had an amazingly easy experience. Isaiah made the process easy...  thanks so much!!,0.8617,Positive
71,110,Evergreen Credit Union,"In general the process was ok, but there was always an excuse as to why the girl that was helping wouldn't call me back. I also thought I opened a checking account on line, i even requested a debit card.. so when I went to the bank for the first time afterwards I asked why I hadn't received my card and I was told my account was just a savings and for the loan I have. I asked her to please change it to a checking account she told me she couldn't do it but she would have someone contact me within a couple of days. It's been almost 2 weeks and I'm not longer interested in changing banks.",0.5127,Positive
72,110,Evergreen Credit Union,"Kacie Cannell was amazingly helpful with an important issue, and she followed through immediately sending me 10 years of bank statements AND home equity loan statements. AMAZING! 5 stars to Kacie",0.8663,Positive
73,110,Evergreen Credit Union,I moved to the area 18months ago. Then Covid hit. I was using my old credit union and struggling with the long distance. I chose Evergreen for no particular reason except they were not a National Bank and were local. I have not regretted it at all.The staff are all friendly and helpful. After opening the account I started slowly using them. I wanted a new camper and asked about a loan. They made the process so easy. I secured a loan with them. Just last week I decided to switch my direct deposit and move all my banking needs to them. I have been with my old bank for over 20yrs and am usually loyal. Looking forward to using Evergreen for my next loan.,0.9392,Positive
74,110,Evergreen Credit Union,"I was thrilled with the customer service I received both online and in person when I decided to get a loan through Evergreen. The staff was incredibly accommodating, friendly, and professional, and everything went very smoothly. I will definitely be doing more business with them in the future!",0.8545,Positive
75,110,Evergreen Credit Union,"The experience was incredible. I called to inquire about a loan and had a few preconceived ideas of what I was thinking for a rate and a timeline. I had a short conversation about my needs and expectations and was reassured that we were in line with each other. After a 5 minute phone, I was sure that I could get a rate that I wanted for a time duration I expected and had an appointment on a Saturday morning as soon as the doors opened. After 10 minutes I had a check in had to go purchase my vehicle and confident that the loan was everything I expected. The rate was better than the dealerships I had been dealing with and was in my new vehicle by noon.If my other experiences buying a vehicle were ever this great I would want to buy a new vehicle every year.",0.9458,Positive
78,110,Evergreen Credit Union,From transactions at their drive up windows to commercial business banking and every service in between EGCU and their staff are hands down the best banking experience I have had in 40 years! Thanks to the entire staff!!,0.8392,Positive
79,110,Evergreen Credit Union,The team at Evergreen that assisted with the PPP loans was tremendously helpful. The process was made easier and they were there to answer any questions. Good work and greatly appreciated.,0.9079,Positive
80,110,Evergreen Credit Union,"Awesome customer service and all done remotely. If my past credit union was as good as this, I wouldn’t be changing. Thank you Evergreen!",0.908,Positive
81,110,Evergreen Credit Union,We truly enjoy doing business with Evergreen.  The staff is always helpful and quick to get back to us.  The small community aspect of the offices and knowing the people we deal with makes our business with them much more enjoyable.,0.902,Positive
